group,weighted_penalty
QA148_2,0.06726640934221803
QA029_2,0.4958859755662044
QA273_2,0.08187282395355393
QA212_2,0.5915453997530247
QA312_2,0.0394922715420206
QA264_2,0.0
QAmean_plddt_2,0.5636193172822324
QA164_2,0.14472517330427184
QA345_2,0.9752552397396098
QA051_2,0.617130229729786
QA393_2,0.5574117087242565
QAptm_2,0.5243555740706791
QAiptm_2,0.5239509868082847
QA188_2,0.04857251767714381
QA050_2,0.30550572486587413
QAiptm+ptm_2,0.5239509868082847
QA425_2,0.9788139191599922
QA331_2,0.5639900405368659
QA314_2,0.5573657977739318
QA110_2,0.9287332553015165
QA122_2,0.3137966022126402
QA476_2,0.13232314151310742
QA443_2,0.6319615041255932
QA319_2,1.0
